x,y
228,6.377918139164881
260,5.5247313373854645
143,5.461302112175568
187,5.95707835059995
181,4.9521806287018
259,6.333263554245724
249,6.98876916961629
254,6.152785289917308
261,6.1697936953276615
320,6.428329556485432
260,6.734286057281954
269,6.265363520083668
259,6.501023016515808
266,6.01368293479411
218,4.784356007518138
273,6.308196668587788
259,5.9462854739545214
267,6.395348281427203
261,6.317011029413434
245,6.917874039064523
281,7.606110096491652
274,5.983432072206293
267,7.443765808557003
257,7.092203898818631
263,6.448962778969539
268,7.14911153492201
279,5.89883938738064
269,6.365826071701707
273,6.6683499571446205
277,6.901441500280227
285,6.315785891591879
270,7.365040656225808
227,5.683234143054248
266,7.074460204329608
282,5.440300042281276
253,7.262883150082174
264,5.984852629678785
269,7.109392564327191
257,7.153726871684352
270,6.1764144961807155
240,6.44149514783709
241,6.616275687785233
259,7.126825066343866
260,6.019749494854755
321,7.585399698091164
264,5.921586344831219
274,6.787733247511002
260,6.580067899913686
260,5.683233348570267
280,7.577671877070628
246,6.77569665167503
270,6.8261223258299095
254,5.701512307267066
210,5.6865141861335005
210,4.56603423868728
241,5.907702060646352
252,5.790010532203018
265,6.132896675693955
172,5.17431108647089
246,5.65033060022326
270,6.6323802169912565
244,6.775153411740488
223,4.81713989938924
244,5.143449560318082
255,6.678144447660088
254,6.365111664838084
227,5.049584588824511
251,5.4938287361642
242,5.223920179622835
259,5.323194218387496
251,5.391084497859694
253,5.961788631585248
256,6.935557423041278
280,7.096104129642251
264,6.333909206967481
277,6.605617807029933
224,6.4478290344631946
218,6.330025879162691
237,6.389657328191593
224,6.183339606765607
226,5.7562276809947
218,6.317795144326674
211,5.636787654246547
222,5.156523713976114
222,5.1549464445483295
261,6.189433884512418
251,5.9841946348461335
294,6.02747699884054
273,6.023545882265976
232,5.55760714656663
223,5.106589181160233
210,4.8601333943228875
313,6.487923056370766
320,7.761864926456883
324,6.6791450635750085
191,6.123585673993148
161,5.7810354490192974
220,6.216842569937711
220,5.178000134628334
171,5.4031525226933645
208,5.262414030603798
246,5.5503938779346935
204,5.455282320484738
221,6.370512783861825
265,6.4168338145875925
253,6.778620028373501
266,6.682121165949324
274,6.629807605688061
246,6.860227814851019
255,5.652274092576656
218,5.051055775733983
237,5.219455616274842
259,5.559362854239284
238,5.875874602179257
242,6.1032956666894025
224,6.819554849816168
239,5.408104273725545
187,6.038472285772352
243,5.402483770541233
260,5.431286702578689
242,6.1424656543971565
251,6.440226217726213
210,5.324608670622581
300,7.5278888075949695
293,6.294909491200576
198,6.0342958549752055
239,5.688770307086558
261,6.561792268022369
280,5.996948394825569
285,6.93718040976686
270,6.602854257427724
223,6.045940361042021
273,5.821951356283936
254,5.762749403374183
272,6.7895409172772645
255,5.786293764457839
246,5.741837917361549
267,6.768611214134108
323,7.88080795795988
333,6.960702460109154
305,7.4818493104789034
239,5.695514392532102
251,6.386692136835931
255,6.815566757785293
297,5.96388207286474
280,6.479425662964625
264,6.003792632197905
254,5.9840706584295695
246,6.867663746065635
243,5.758915186239561
