x,y
221,6.204406034153884
123,3.4179174638820986
232,6.923872420738917
259,6.054217432394264
248,5.915295841322384
224,5.510786191858664
199,5.716009129495186
199,5.159797372118579
213,5.682503286636532
211,5.920886058360756
263,7.305828895071656
215,6.777226165909514
263,6.655182187830431
238,5.938752339265173
251,5.792806173114885
259,5.5780696949210435
255,5.064108627000584
278,5.832809418222648
261,5.4087742081779755
328,8.039108417839918
306,6.602957283860768
212,5.151712443713469
276,6.7507975087609235
220,6.336437013262032
281,6.288086257396559
246,6.655182127632878
282,5.844951169940683
255,5.683662798374787
296,7.6359212660810964
268,6.323494574226967
282,5.696602683340023
292,7.376195092427008
267,6.871685452499338
225,6.851137506076217
283,7.397545996589795
283,7.145999058503566
289,6.64260550468275
300,6.264184079914896
249,6.686032557496157
252,6.380504859984481
242,5.377612934481129
278,7.17836400719239
273,6.883720379174297
218,4.973334918854741
273,5.407277272646779
248,5.884366322562918
255,6.23276899401862
273,5.943263594694565
275,6.164067890149051
206,5.730005486248529
246,5.884458237142718
277,6.3870375586714925
259,5.592815565924605
254,7.096126745975262
219,5.951637834748915
300,6.60074613373795
242,6.555259315618527
246,6.427464614821556
225,6.677249053288909
247,5.9834258085303444
218,5.669431873661718
248,6.75550496451943
207,4.918573437255288
227,5.122214727276625
244,6.768901085242822
235,6.332903063758508
215,6.357048341211143
227,5.469638418365108
248,5.5041765076097295
247,5.913325968986241
198,6.009531954098661
230,6.3087915483858925
279,6.1284177946756015
296,6.30511862509254
184,4.837769389926697
196,5.273447619744523
162,5.091309965177889
218,6.212661229267388
224,6.660274684086076
298,6.429365356551637
251,6.146967654701423
159,5.025917118636968
169,5.329437118226966
163,5.375789121256134
189,5.213006632264959
297,8.074196562960196
302,6.946376391083781
215,5.375188795727342
192,6.1399420513403875
240,5.361380008410103
306,6.370313877682584
302,6.224557123379602
244,7.226724183026377
246,5.641016117368778
226,5.626988112547986
205,4.658224660878596
163,4.8368505973086915
206,4.777271335323087
220,5.34232604532993
281,7.23079818621186
221,5.883917632167961
268,5.697606637762513
307,8.001943308772397
300,6.456608690302884
311,6.783713195179014
301,7.741932950247715
293,7.800312012806201
303,7.746923542286158
310,6.823048235457958
253,6.742647684731997
239,5.828993654480817
316,6.937606953948159
313,7.597059194689724
317,6.547741131511637
326,7.1203846826207045
321,7.666955197351275
170,6.133230656420829
206,6.469125154524173
262,7.031144989017811
197,5.097641695397393
267,7.072457571641195
181,5.4985302491309005
