x,y
176,5.203259406886275
195,6.15173782295733
225,6.20645194828754
180,5.7785116090176025
230,5.138725695097746
232,5.270808550541248
98,3.0736224636001492
111,4.565571052037882
120,4.432025161133929
138,3.8140749132165928
127,3.3662126358591955
120,3.7885990605872917
130,4.60350771798703
138,3.7224856719054724
138,4.248663968945699
128,3.9850498654176625
143,5.133078814661623
165,3.90148343644502
94,4.3171461179951205
146,4.105127025559014
132,3.822461371776884
101,4.24948046478367
147,3.8046570936303707
122,3.622312465349921
158,4.176428137553435
125,3.232837471755953
89,3.0725885998036238
105,4.545375348877142
124,3.5361533343384575
99,3.2819514450264204
140,5.199978287647017
147,4.652560918327307
121,3.343190145557858
119,3.3863782627432957
125,3.2602546313546137
141,4.378566421499178
149,4.510216829738731
113,4.1174581156655545
162,4.921870649013048
163,4.865242850686844
153,4.86817821903999
167,5.26165864104774
150,4.959629539279237
149,5.085973548760384
165,5.241729249918773
159,4.790244579931516
141,3.4900649524659553
89,3.1065710006568112
120,3.3802169055223787
191,5.895369358192282
160,4.117179772859515
167,4.740712464985689
161,5.396164710836034
176,5.510896906030712
183,5.239166790136456
187,4.172003155717578
157,5.5920316703503925
166,3.833639645579882
166,5.697092498655906
180,5.184472224905511
182,4.918448526589884
183,5.206234390034114
195,5.900124683369155
175,5.080510468683406
183,4.884920834989149
188,4.62954266430161
121,3.1562257915152485
143,3.7775748743752775
84,2.609502985401019
88,3.7508312642477466
88,2.8013966545862274
259,6.407914214352761
246,6.225674918501669
261,7.3633878309273255
104,3.4264730940372665
127,3.9254168788415633
194,5.567343790459587
217,5.326190137163925
173,5.1800301126772705
185,5.8934368037940565
187,5.192223855629328
198,4.940705162689802
179,4.506808744264758
154,5.442634350770236
190,4.81979994675167
209,6.391971453622827
205,4.602307555176299
211,5.802420476991664
160,5.527380366625729
98,3.083219000761688
105,3.1274942236907077
107,2.8939146174390094
66,3.616075739195567
127,4.173859188706869
60,2.343696700807389
68,2.423352809143963
53,2.252490909391618
43,3.3988365108298386
53,2.238089376399695
53,1.620959995573494
19,2.384887401722045
29,2.2406067145312325
55,2.6727825843089983
50,2.214488922996768
41,1.7549820608086275
150,4.1056829132067065
146,4.781488924333285
136,3.829179303252614
215,5.9886857662321855
213,4.9955470369895645
255,5.411121285328399
238,7.1975574653665335
