4883,1.9295601774304065
2063,2.5983173917563755
31544,3.3820318204245554
1403,3.955133065499207
99999,0.9374934815079283
4396,1.8003261104824144
720,2.2771565979396264
5543,1.5315160760362456
5722,1.5759129172211783
4945,1.3453411606805243
5913,1.4553878656859767
4049,1.6503501909150757
5594,2.552530773114303
57084,2.9662606137776084
1851,1.2976008983516327
7399,2.087407878819045
3260,1.779554941310519
396,1.3635540044834995
8101,1.5769835781122212
3683,1.758984332599634
3131,1.6443629526924175
532,1.6359414652981783
553,1.8004652731620423
1190,1.6821452721791021
6547,2.5251330462379573
5703,2.546431337141248
2772,3.43570824150824
4207,4.43602897550055
5079,1.5521147797313235
5860,1.53720579819743
6382,1.8582489193409075
4967,1.9266755759818588
1157,1.9182319910247434
6630,1.77276324634303
2457,1.5005013154257336
7547,1.4377673290398691
2650,1.672792637507656
4818,1.856144630088822
4130,2.480918120107578
36368,2.931474970266067
2069,2.0496810778518393
3142,1.6864071080236402
7570,1.7014184245311583
1239,2.7058423624080192
902,2.8245707929143804
3707,1.7446568685951962
2630,1.3826824459637648
1963,1.9374934815079283
3232,1.6867200210200812
4980,1.7959397111760118
4153,1.596633814701312
7882,1.8601014241188274
7016,2.8615563089743676
5680,1.5977560081387403
2103,1.6026060532260782
2955,1.9374934815079283
4018,1.4885183130222215
548,1.7481449678210985
1427,1.6251455178628578
6603,1.7921150330250213
6533,1.8132656807671959
4688,2.349364427366204
5629,3.328073834623074
8327,4.4576546116378
3307,2.4554454514472352
7430,2.1365798991725478
4099,2.8134935141897124
1003,4.3628610904887415
1889,5.355861941782763
5021,1.6307522418146254
4492,2.507619793346171
2009,3.0409463955329725
2492,4.074423342299843
3153,4.932519093717124
3783,2.180624892860936
1495,2.765869781814103
2200,3.3913317345974385
6864,2.9924168565188953
3825,2.633433644194972
3629,3.4942878734925302
6712,3.4283391721858107
3443,4.319752700199334
9,3.2905425834057835
1823,2.6165655917912467
6845,3.4721855162384223
3299,2.4338190218505016
4342,3.386918769886605
30336,4.188781807069084
2187,1.493467200096225
2708,2.2427000309428373
57076,2.868493952217687
6715,2.6751657891938354
5454,1.6406758577667504
52954,2.7840203710269043
57026,2.472019124620557
57008,3.472019124620557
36369,2.5057912428632574
57113,2.988905183741907
36371,3.40413225139044
36370,4.200642950072448
1146,2.2631009054200963
57065,3.1998673451369513
6748,4.088677491251598
6832,4.84498909164377
5715,2.247823638739159
6458,3.3159366449153653
8035,3.8401545739017076
57042,2.954961747126849
2065,2.0461197615248707
141,2.567593008207926
4106,1.2767352977919937
4521,2.8378101628607646
1526,3.0858062784301135
4698,5.07176454642369
41400,8.004416775853056
46384,9.040935029747871
57017,9.781596029216852
62847,10.730253659990394
65883,12.358605510719814
65884,13.358605510719814
7863,2.693717490895322
6659,3.9822168002728895
402,5.168303021583586
11560,6.412471788457054
17165,7.417095671392159
18142,8.60778799630712
75616,12.132621134703474
75615,12.744829783572243
75614,13.744829783572243
62914,14.744829783572243
305,2.791980297241655
6123,3.1755286588911353
4321,5.52847620732113
42503,6.629064192487961
30592,7.88809652709144
44893,8.739920240449877
9111,9.578874341017876
44890,10.124515007630379
75027,11.109156891343416
75026,11.70846950974785
79192,12.70846950974785
79191,13.70846950974785
45634,2.75071725860766
5770,3.2410122202609344
6641,4.110475430545399
4071,4.949981331168745
487,5.983335646316465
14830,6.4152399067596795
23982,7.114856086593633
15878,8.382736938563642
24816,8.583453552473443
44894,9.36150338652962
10210,9.906588546977801
46231,10.395585104382665
67611,11.664140641107894
67978,12.498838054401473
79404,12.95764790305748
67967,13.416457751713487
3960,2.1156278188412343
5155,2.7359549859735353
5682,3.1448859670957567
2596,4.152855153894889
1371,4.1779983287169
6067,4.83483670613203
1273,5.570830112365169
23092,6.399348777320703
9866,6.924730529656705
14773,7.719664870946794
44646,8.856950906687416
66371,10.101086426859402
63895,11.585119588386386
67919,12.420703594771291
67924,13.019731855513212
79405,13.542383764765614
5719,2.2436481456251225
6796,3.2182384612386645
8272,3.5352208050140743
5280,4.426232863213429
5429,5.025453571108586
23113,5.7453302934954555
10289,6.929284556543625
20841,7.896655364784019
29251,9.002124911951098
75185,9.4745464410314
66143,10.067646562008367
63234,11.498656179690277
67446,12.645108550203078
77497,13.645824603144145
66384,11.009481589453882
3929,2.005698836916108
3546,3.003489764668835
5654,4.072011642051714
66646,4.713528467421038
7277,5.355045292790361
13659,6.198132240722198
15128,7.198896541933913
62619,8.12148733679091
12495,8.49823243162054
14761,9.17016749245497
62441,10.598891622499414
46224,11.692197615584965
79403,14.416457751713487
1336,1.9910446040444427
5739,2.6115441130105976
7187,2.807149250583916
2163,3.2903935221984573
7728,4.0427377278832655
5818,4.4155981675165705
36196,4.152176884323676
54201,4.376752403410394
61478,4.986079934567817
51584,5.58380904248148
60643,6.510563777776596
60642,7.347836470165559
9927,8.082805257562327
75025,11.37310028607183
79407,12.37310028607183
79406,13.37310028607183
79408,14.37310028607183
5625,2.7645640590103935
5223,3.8611023617493503
3436,4.069072210109464
8160,4.633054753491826
12822,5.645287041703386
10459,6.28394979768785
23878,6.982412514518375
75152,8.928825420597029
24880,10.206638726571333
66166,11.958486299519354
67968,12.74354558892489
67612,13.817062050859915
28138,7.392199789711613
19834,8.216712543873948
75032,9.471893700179834
77181,12.03982593210298
28625,5.77255856088474
27612,6.643290908513403
44896,7.527895096716262
21102,9.245021049725622
67640,11.929282947598578
23130,12.929282947598578
7107,1.9374934815079283
311,2.3686499952346733
7225,3.531456620180081
6881,4.713160773023217
7103,4.732823258716294
29740,6.289696862298694
41283,7.114122295364988
28679,7.816712219732493
74478,8.666551831686691
62913,9.685344190908385
29121,6.314095617125682
79414,7.314095617125682
79409,8.314095617125682
4359,2.806799940543917
4364,3.6712442963308174
5157,4.751464951487684
4900,5.969848039366911
46130,6.677494956242775
22997,7.143930861883492
62463,11.358902058043048
65155,12.121031645249095
8364,2.895651816011686
3833,4.247059120335546
17956,4.99162263982717
18660,5.717456496608191
36772,6.494006050445394
17382,7.259538253728016
29795,7.91602588035688
46171,8.628223803301346
46110,9.514474177764345
46109,10.016657241730815
62891,10.200530781043605
77836,11.371476382991466
68618,12.198310310769493
6805,4.957272870553494
1410,5.649992486009784
31063,6.838354630495816
