2,10
3,511
4,3030
5,15902
6,57377
7,113327
8,132996
9,109329
10,88854
11,59667
12,32255
13,15585
14,5786
15,2124
16,819
17,428
18,142
19,52
20,31
21,2
22,5
24,4
27,1
