x,y
205,6.475955789479968
153,3.624926702368557
145,4.020668607871196
134,4.984629843519453
115,4.720969135789334
135,4.4174079964538056
121,3.573716788149892
129,4.115328660174908
136,3.3603800273041475
129,3.4519119190718404
155,4.416723907543794
147,3.494080015888198
149,5.259491941086207
147,4.464183358713779
123,3.8425628105195324
140,3.785399043815061
91,3.4369421074013617
155,4.999340008516487
146,4.7274757813831485
131,3.543428257257649
134,3.5494794501764297
121,4.818079499288304
147,4.509111354234797
100,3.4644724076452365
126,4.22592166096901
135,3.267814285917338
148,5.135753721011315
105,4.066936461595925
136,3.465406519813724
150,5.136733129748216
153,4.419374488883745
132,3.139963913551592
108,2.919157460520055
113,3.8398821012523303
142,3.97503602751452
118,3.9790518738811804
92,4.029089097045713
78,4.223278639475178
162,4.534674024693029
92,4.011412269988787
41,1.4336687379229693
104,4.3671628381367835
144,3.778800901909343
164,5.323798762533624
195,4.96816234073044
179,5.178924372408091
178,5.126777938732461
143,4.9206156336259514
60,3.3902855482793357
66,2.913325236461225
105,2.794530048845217
108,3.794959399547869
99,3.0892562142355926
97,2.556240962890742
62,2.0963515647533866
85,2.4729925860539135
126,4.505248773682325
84,3.236449207896614
96,3.5089244066086542
112,4.553486463126967
199,5.247369442448331
73,2.9666965920531942
88,3.663586280150375
79,3.70206586056686
72,3.408821644273607
62,2.5219570720180284
42,3.168511827336407
111,4.027594157996863
125,3.3318510179371374
159,5.418281786587017
180,5.53134588246336
177,5.568442952921954
218,6.45521024407456
198,5.9097918013710755
180,5.692788119230084
180,4.455634244261219
195,4.422855949391089
171,4.336623149632323
160,5.300884930829557
164,4.8201361125658035
215,6.299580997335253
205,5.585543561195136
180,5.56886304424684
181,5.00582600279364
168,5.679096214007217
165,5.226938117491462
178,4.770655569902203
175,5.749302162434853
201,6.185304932291386
172,4.919513228807602
207,6.235306416407612
214,5.8200277286777915
180,4.6216382342877775
195,4.696762402568234
196,4.315149937746357
217,5.707823182990397
197,4.330892217776242
199,4.900563456100452
157,5.169675011219287
188,5.983590404924198
199,6.095454062975314
191,5.210449116496888
209,5.373583149766847
193,5.143962124032891
182,4.024218226612302
210,5.050643822916675
177,4.6987932058620565
182,5.624612527020523
204,5.25968966656076
167,5.296895189913746
202,4.446402347966886
194,5.350743306188068
205,5.5184397913149095
208,6.210280295494563
166,4.6467475559282665
200,6.067505870814287
197,6.375368181149367
204,5.676887050371073
163,4.880574562269981
188,4.1424526173692975
176,5.260091467544168
163,3.719485464319282
213,4.929744347460819
191,5.995516709032694
182,4.449615879175246
223,6.605831734590337
188,6.067676152402676
228,5.149697523364948
209,6.0696223952236945
188,5.54018416462235
187,4.573750813929634
189,5.172574260360715
190,5.555834586503251
187,5.722907055798666
140,4.283256651770056
212,5.403547152852064
190,5.389790502507986
209,5.270590184214217
164,4.060684156163338
189,4.838534962291764
120,2.954403705706358
98,3.017032539747326
114,4.673922110030876
101,3.3402840843219845
23,1.9821912087559066
35,1.3091581261292244
-8,2.5394131745273234
21,2.2179287114122683
50,2.6442981580291685
22,1.1432133744547675
51,2.143812182360761
76,3.150890241903338
76,3.728913054394544
60,2.3273311099844163
28,2.7552132679166785
40,2.647891971005829
10,1.7493926694963693
32,2.105547512491267
10,2.4697287529701417
-4,1.358035248627754
96,2.937327383548789
150,4.603799081847038
143,4.03778981616501
127,3.859563162033816
158,5.201055870573658
155,3.617185385081448
161,3.8117406909092666
173,4.254538936148869
143,4.57841073876816
137,4.09487349325059
151,4.0263355681690705
124,4.8305272375975346
138,4.982715955392996
153,3.9588141508908428
119,4.108163139452733
147,4.419857094194263
160,4.409216531880721
166,3.6971301971504005
153,4.120200075931673
143,4.150744133587434
135,3.4363375591271494
151,4.457026332656614
132,4.1602232416619405
240,7.042318986378088
237,6.950963582543855
241,6.637500710884884
253,5.744784113926302
189,5.238743088928526
236,6.152952948426586
230,5.721456195816227
237,6.278487022707985
255,6.415969904294379
209,6.335089168474372
185,4.205572334346025
175,4.32987707447165
221,6.598762224002438
224,5.492677727273218
210,5.726353539961966
270,5.479533627467054
257,6.024772116630222
157,4.99568078779768
208,4.455594936225046
218,5.226634692722111
229,6.341232119555096
218,5.5324823737216295
273,5.96256657299868
225,5.932096761968556
208,4.743323697334077
214,6.073688195122155
246,6.258257585661182
262,6.649117921205234
251,5.8566358573863955
234,6.456488734275819
243,5.4419632627747365
249,6.017240811994629
259,6.116431292943544
193,5.773341557215239
212,6.548664377520774
284,5.584154090597119
242,5.599223912943643
175,4.36660501377327
220,6.149354339080306
215,6.451850094885037
136,3.983437531760531
230,5.054835343389424
138,3.7162071855034418
163,4.930944080835918
148,3.8017442866682276
144,4.132920714493789
50,2.6348469567963737
44,2.4998936677213504
41,1.926514746926983
73,2.4635783869436607
48,2.09067145880772
44,1.7018466795999956
152,4.886878381185277
230,6.364352123334284
200,4.842474081655801
210,4.833966225357703
182,5.14083352263035
208,4.74498131922153
220,6.135977855181794
220,5.076646687229067
229,5.611187441958116
218,5.39400816468593
230,5.834403705169974
237,6.572217772111252
209,4.636367217052197
102,2.672622975604724
64,3.200483191753764
106,3.5843319002151226
85,3.179702600268049
130,3.0463649796409866
139,4.693070465613761
150,4.0272503367057695
128,4.087499614066717
130,4.197070834372084
141,5.342039012464842
150,4.388365471966225
140,4.130233383720537
0,2.0396801630522665
11,2.214267802119241
40,3.4066751843928316
79,3.6983763829973473
39,2.6246059513684026
27,2.5324053036896967
4,2.9852513110691703
148,4.007087396481214
155,4.138428078226262
105,3.565723783910883
190,5.370072395292143
200,5.910288565742613
52,2.1245592697396654
73,2.3378229326484266
87,3.1396408397681412
68,2.7486626800479694
109,2.7930385556275312
91,2.6461195108998905
83,1.809781563737317
108,4.183262855123748
88,3.869175374149012
71,2.3130194334403975
89,2.907192476674505
80,2.6645780412433737
34,1.5598533065771423
97,3.3486576978100637
89,4.7983657547279694
107,3.734458873138607
56,1.705089840879563
57,2.1631855600680234
100,2.9484367862978185
128,3.328887951588834
101,3.5827951081889053
81,2.0914706396587253
88,4.455058083308371
82,3.5979370069744583
83,3.986555002235603
72,3.976859228988128
87,2.538582511295155
42,2.4614102135831226
59,3.040898460952968
83,3.4963598707349393
108,2.56276741307781
77,3.5576999204041426
87,2.606339822794543
71,3.163787953615972
60,1.9435343467484785
76,2.702858317300578
102,3.2543521146225523
92,2.887504920095547
80,2.4683713425944553
81,2.9146882182207494
93,3.8289950892187723
34,3.032028462053233
107,2.8550143394904053
114,4.76660082401239
131,4.21032297839188
139,5.035829819964068
143,3.6764895147038112
164,5.505704869464633
214,6.077870375236168
218,5.261808103124613
171,5.155717268195179
160,3.9504102434838826
209,4.6504411645125305
30,1.7884908075598194
138,3.4029922333370495
166,5.653607369606474
149,5.17292033312663
159,5.521637343634264
218,6.316778040242729
286,7.160135675776029
243,7.199730405291492
120,4.255137095045674
184,5.942545777230791
160,4.466636555785776
163,5.610761806019994
118,4.116281765114905
171,3.9249280000651487
173,5.5052555403745345
303,5.944738959809388
129,4.804410032142226
176,5.155657547151609
190,6.035458953188206
187,4.438703549313081
164,4.010776184482019
159,5.344462067747468
204,6.106499943246932
199,5.16125842454993
198,4.92953263475664
32,2.616996396255287
156,4.346170994727171
167,4.753644130856835
180,5.35365830460338
238,5.314464022939152
196,5.092337199451505
101,3.7806411477599133
106,4.20209840505661
151,3.9783585659519503
99,2.838727167735623
82,3.4192022272542992
93,3.8906358472968523
89,3.5755856565525033
81,2.8286351877615683
93,3.7119771001476995
102,4.186724206537203
100,4.006781333008435
96,4.209212073977064
130,4.278030135019757
89,3.003471210783339
80,3.2764382379314756
106,2.834401500079169
70,3.155633264311969
101,3.8369729770597627
96,2.8968462755739064
80,4.198454726162944
113,4.393731868536684
158,4.804831117401299
182,4.744299331353989
195,5.447077265966191
191,6.290880424919843
276,5.7076670575876065
184,6.320524658989789
237,5.895174197803243
130,3.885571215357373
165,4.831944004700452
196,5.550633796613713
163,5.392640023369997
115,3.9760033541203237
113,4.431918018681612
135,3.9328852197220128
216,4.923179349650429
216,6.132624713587884
238,5.011639348158724
162,3.9966836474398137
177,5.084077831223341
171,4.767574180708247
113,4.773766692920523
161,5.3209997228827675
180,4.644727861086429
160,5.25512209922949
142,4.655252187712828
172,4.826891753891273
175,5.5220727498618505
149,4.095534092366123
155,5.083263722587267
207,5.463173407190324
105,3.471767911222419
132,5.182031639121935
141,4.375085776552011
101,3.710180828985474
142,5.365065839628786
163,4.515805144373983
120,4.397139867757845
107,4.542909334341023
147,5.001585892074997
150,3.9600348925988844
154,3.7584972904176017
120,4.151017991038259
142,5.061968209444401
111,4.0178616083517085
92,4.335185599563919
119,3.4856244809289287
131,4.5059591006019595
132,3.6265862295919975
148,3.7853355645430073
170,5.080424347240948
133,5.000776456787266
140,4.213664154242091
162,5.102811786957066
146,5.390040842664952
77,3.612815592473624
185,5.65542997094177
226,6.232116947852907
201,4.31758561339935
179,5.086976325493759
164,4.178352477869882
174,4.379975546635032
131,4.98478475293194
215,6.008988272088986
140,4.6667490655465205
145,4.917963902301588
132,3.7932148469327727
105,3.783329871251604
111,4.7768582595438716
116,2.9111531195013822
150,5.221921012079932
195,4.534178817106526
212,4.53204949446236
100,4.295880574466064
214,5.487137605938553
161,5.296275628351363
44,2.201999581933924
65,2.5365355996726
50,1.7109113082508238
72,3.0488688065488443
43,1.6759574168482487
79,1.8520762284218169
42,1.9761195085544192
43,2.857161109662318
42,2.5134775293111846
59,2.488357090186523
79,3.8247219616841286
111,4.118589632609345
60,3.021198153651246
34,3.1457588288708163
43,3.075130061851214
56,3.448547908418341
31,2.692076979333336
25,2.5056072328194947
34,2.3364704258029594
25,2.5531782519311923
111,4.511198861852174
95,3.9925313831755114
107,2.6538643391606933
93,3.218695512570559
107,3.151997023081587
76,2.2206270102747876
101,3.605209756087471
171,4.408841634759069
179,4.429022282354994
127,4.368609888095886
151,3.431661480264154
192,5.508719832709501
141,3.6990340878584025
161,4.535149288408565
216,5.146535938931483
25,2.539887938968508
67,1.6882140096232043
45,2.392134242518182
26,3.5751095120584955
168,4.545687122436919
164,4.353380665648773
80,2.3547755320403176
71,2.1220733781985905
175,5.8472644138635825
80,2.94384709325931
210,6.060618585708873
220,5.007956025557149
209,6.057123440431598
141,4.4782898473177255
263,5.411273635597627
111,2.9829079507733467
91,3.5314697668362798
90,4.334020414990752
127,4.155873852235594
101,3.6178405447769246
21,1.3648053543930927
161,4.110356734309052
80,2.6437406046696017
40,2.738625157312431
280,5.939932437133008
89,2.6666776968416803
55,3.2527146727950926
85,3.9137069263519284
121,3.8136406849772677
70,3.632332869823689
210,5.742699403515422
210,5.223499767676083
224,5.774766361884369
209,5.169668676495277
76,3.4922445465580836
104,3.065193966752323
60,3.5906175392933255
182,4.907706850357229
172,4.7691267799226615
10,1.1485100048749128
13,2.775305347575417
59,3.2272735781549278
34,2.37385146113718
29,3.1348707707876464
10,1.4860877714905967
76,2.8112164004153932
43,1.9044857300377873
42,3.0636245462530907
128,3.228885888123738
85,4.033977517478279
43,2.888046754435602
23,1.361897186601515
141,4.429226979182718
161,4.426361093793106
110,3.8979188766181188
60,1.7641505815128742
172,5.142315732314483
76,3.0359077164365886
60,3.066263504516873
118,4.072331912065447
175,5.013533467986331
131,3.785624956453276
189,5.0521203693970405
78,3.818316518647356
43,2.3158117587768743
80,2.250423027135546
196,5.610799046521532
178,5.690578508175843
85,2.8160468144809974
209,5.793146403388768
118,3.884777705280555
208,5.6859230930209606
201,5.810853615748705
172,5.019085592206601
141,5.371110399868449
2,1.6340742126501753
55,3.3521894476867247
35,1.3893822652304721
47,2.8044483613555355
-3,1.1499937954212602
31,2.4803206967527993
178,5.6658001846564865
191,6.003747088490929
36,1.5803714443477745
102,3.380178076687016
102,3.4036777199310326
61,2.6170642115739797
172,4.447684190111153
143,3.9262017070743256
27,2.2435739695879993
