x,y
219,5.408483215139512
200,5.657781851182875
179,5.346290494275349
192,4.204003980458921
230,5.4746925396598
232,6.901250483733131
235,6.485860876443052
222,5.267997923196516
143,3.999092329884611
96,3.154342065505166
128,3.6179141656116
102,3.4559514027947262
92,3.236511045896168
90,2.98962690046406
118,3.8680175829824504
259,7.202611238619026
92,2.9767286009327343
172,5.921490349610361
178,5.590547287723092
188,4.132627785553227
176,5.106799160201405
197,5.221342300225867
192,4.343421029168598
99,4.4812259790060525
144,5.329769412874812
161,5.318234925769431
202,5.495591664727085
216,6.139382629008079
266,6.527270614755734
264,6.263705596645358
263,7.198720130080203
243,5.485091105720996
200,4.883909189520425
219,4.727979259814921
264,5.65667106931283
213,7.241403463387469
259,6.711867132587697
245,7.129199620908411
279,7.488714390977124
230,5.066449201638198
264,6.0657591130481086
276,6.828411243655644
312,7.335944317693544
270,6.87916327273698
271,7.239612495203152
306,5.920778166339279
310,7.180467218452462
233,6.61000887091695
235,5.928225633411028
270,5.865517548053812
224,6.00913182775721
218,6.575040285925269
240,5.78768257808037
261,5.505214402181302
252,5.235656382828564
249,6.7340911618305554
209,6.02130065980455
213,6.368712344429115
215,5.429605415843842
254,6.124762290173963
277,7.331041041378056
213,6.009413411986197
281,6.092772601577876
252,5.228166272340953
271,6.49581835390219
251,6.829396417966549
232,6.623162296569102
294,6.6336311784809165
263,5.956152077662946
266,6.294176978330912
244,4.987529092452874
245,6.050071036187134
258,5.506629448469315
224,6.34354786288163
217,5.436521578770437
299,6.209389416928239
286,6.109267621475602
287,6.875527867791309
286,6.901222371287011
292,7.331641017489278
281,6.405091138254024
230,5.509487765899667
221,5.866888290728249
201,5.5625707428528655
224,6.61699169901299
275,6.8665534557373284
316,6.578455329626085
310,6.5897369750722605
210,5.83453823741079
222,6.3818426480604264
211,5.380235499100632
206,5.634537203036893
242,6.149785073704949
258,5.9714059173766945
267,6.081197790583067
273,5.715597703003354
270,5.3490884666179035
248,6.667472743705305
254,7.140978180061998
263,5.736247021636844
203,5.148775470137876
253,5.118692407134708
230,6.518044756319784
228,5.585210423663382
260,5.908760487300087
202,4.454637873055747
245,6.582912914415962
210,4.757250887203187
145,4.411515231020663
135,4.575615117287077
94,3.208509239884711
134,4.110788966431413
123,5.083954850372315
144,4.006528560011924
87,2.646507922816976
222,6.351213571301445
209,4.704370778879556
219,5.734964060681502
223,6.175322213498914
233,4.839220387511347
194,4.643465846356806
243,5.3760795145774445
127,3.5465924654739602
73,2.5716990856457276
91,3.6753503703710377
172,4.589266414890366
225,5.177406385095941
205,5.464150542304763
185,4.603818360274891
215,4.937005822369006
228,6.127559241154247
231,6.794146724644925
256,6.646267652047207
184,5.6428353839745
177,4.225759633971549
88,3.4543260224954757
88,3.4299348449883538
99,3.0082050444324175
85,4.461325777569592
77,3.6322282397796104
86,4.220464396514941
63,2.163513722141268
88,3.2683889272868942
120,4.8668232847936235
171,4.789290603481959
189,4.406771175618263
229,5.887620768503499
149,4.464754089990644
180,4.062062676853558
96,4.060092788052337
183,4.815170643851219
205,5.490944718045899
123,3.0317838427487547
95,3.8422262871205475
222,4.836030559837547
296,7.838725516621167
261,6.5637471743306754
232,6.81930463424016
164,4.385858521353137
180,5.015531449816496
183,4.448858620341264
123,4.521937231449863
171,4.165849571565053
179,4.449404088945675
239,5.628180521909751
214,4.686236838047417
171,4.696841483608767
198,4.397094740636348
169,5.814129926572117
60,2.2622983905184646
257,6.6673813925549315
80,3.009541938292694
216,5.986545111486775
18,1.3680362704471847
90,4.1885053858596635
260,6.407808183484391
275,6.466313150552324
132,3.266161051177515
101,4.647630877780141
130,3.2734971310209358
93,3.3764875655983806
90,4.626237241363137
138,4.522912880837393
69,3.061379168710946
82,3.182238954696029
105,4.173639406218737
182,5.743291997641547
12,2.407097447279491
298,7.417981440279407
89,3.3886549018692738
118,4.481694243346682
247,5.703953419594314
89,3.0942999890057177
172,5.629213018222893
290,7.350173055681741
278,7.755738949817744
266,7.1817673902142
306,6.2500102291088675
219,5.1622932283711975
303,6.5832373882608035
292,7.20491426635102
286,6.017714794807824
297,6.881613848043644
297,6.430902571908483
300,6.586962640568017
42,3.1878551131544737
291,6.053827879518761
182,5.931347215775671
179,5.294979078402223
168,4.374310097729312
204,5.894565816749391
167,5.444482534150183
252,6.1313829331182355
245,5.737787286320604
113,3.980244965164706
243,6.689217477973816
180,4.78453308441001
80,4.0285030607278145
180,4.312832499295451
221,5.988599080884316
182,4.9154914403770675
202,5.433530365464604
179,6.104608129683172
175,4.198055499452157
194,5.134920977738078
192,5.782449726503692
242,6.075012528909484
228,6.279212408859259
153,5.347810188188799
57,3.0540622659640975
63,2.6040830959409447
60,3.1928377587360517
111,3.7167551460577553
91,4.198836543681448
214,4.494687160335484
40,2.7207716766775127
202,5.670843737542362
236,6.105979800126709
198,5.146229808285491
197,4.540709650237156
113,5.1132317517422425
189,5.894612522047709
159,3.9491620688546476
233,4.977330598804075
61,2.3610409275600106
79,2.525721119687575
120,3.1444789482230355
102,3.0208847519934623
80,2.633270535299693
115,3.9587547676439807
81,2.5910657782961537
75,2.3458967677149833
50,3.557481862359084
55,3.586917458308479
41,1.613278527306107
60,1.9566141358630817
43,2.3401826717037517
37,2.794041427519551
50,2.774061798337957
244,6.3228510479411355
249,6.784037214377559
257,5.595823062883749
245,6.0531274401189865
203,5.098981993981187
78,3.4132074698665953
91,4.141972804545775
142,4.138777600582765
149,3.6999547883367434
142,4.0307375769090825
129,3.5794019492658684
153,4.110310601015396
79,2.5302103692565794
89,3.48011616552704
171,4.454825305584495
182,5.779004239972949
171,5.667422634161208
243,5.557679138964492
108,3.4606890720149632
86,3.3242391452080193
113,4.291589625511703
143,3.9562927179688128
141,4.561328368626319
78,3.4645732375935943
109,3.720441446100899
138,4.070465033991937
108,4.475218005460116
242,5.967258456754365
233,5.049485775049289
130,4.2189820712910855
97,4.449014907115909
127,3.3694052251303925
60,1.873173354730576
74,2.7694917173414413
215,5.72276376343635
208,5.502803289024565
204,5.045031336460471
278,6.7996914432110565
208,4.483655455667206
38,2.2898536784272725
103,3.0007050875769976
117,3.653834236299672
249,5.3354674310714945
221,6.418062490185527
242,5.906251574527753
243,6.932845091414514
251,6.990707067252994
86,2.6461105603640545
221,6.891670134260336
252,5.482354587756448
152,5.564102274337781
161,3.8561843245576264
194,4.675756139373828
193,5.928420386852529
215,6.158084222219831
205,4.4122936903216745
219,4.5354467323630985
209,5.035151266572731
83,2.4984905154636428
210,4.870379241676789
191,4.996282764348981
219,4.897938116361192
131,4.772555710820534
86,4.344240476351329
85,3.705219234240708
67,2.3559799504069683
85,3.4079438929395995
167,4.912161590316763
208,4.813340315179863
171,4.141858629640889
43,1.9065469017553278
80,3.1444881560214135
84,2.6428217653491166
79,3.352079994226803
48,1.6168671216066368
14,2.362096017373718
13,1.6359514359822762
85,3.988666317141172
62,3.6993720780803505
60,3.714464932110972
276,6.251133017884298
275,6.976219882263752
123,4.052491802857064
208,4.375463863965378
95,3.0857231631146482
65,3.1772910152956864
87,3.117812518626609
73,2.039780043513227
97,2.8182532675502237
306,6.849393868731453
46,2.3389721928091713
130,3.6492633569419968
43,2.1116209031802557
230,5.5378320437469
40,2.2470609615560093
81,3.2855012677775584
34,3.3688029856336095
32,2.48442337093785
75,1.9810003053227958
50,1.903930622242953
183,5.373392996001638
-4,2.050963031015848
245,6.034419715868728
205,5.932058588246426
191,5.17340080720973
219,4.682492413385512
216,5.641030824261433
44,2.5485249082752457
168,5.2383034305289815
60,3.186619811035373
116,3.5215598979889093
126,3.3143877257258985
19,2.2125731730689333
260,5.6198937759625665
235,5.734906407135049
13,2.2791222687729515
