32923,"{كوفة, طاحية}"
13,"{كوفة, عسقلان, المدينه, مكة}"
530,"{المدينه}"
784,"{القدس, الرملة, دمشق}"
823,"{بغداد, المدينه}"
952,"{اليمامة, الحجاز, المدينه}"
953,"{المدينه, حمص, دمشق}"
2514,"{حلوان, كوفة}"
3285,"{مصر, المدينه}"
3570,"{بصرة, القيس}"
3974,"{كوفة}"
4834,"{المدينه}"
5270,"{بصرة}"
5362,"{مصر}"
5896,"{بصرة}"
6155,"{كوفة}"
6811,"{كوفة, الجزيرة, الري, بغداد, المدينه}"
6997,"{حران}"
7172,"{المدينه}"
7187,"{المدينه}"
7755,"{المدينه, الربذة}"
8366,"{مصر}"
30641,"{دمشق}"
14,"{بصرة}"
1494,"{بصرة}"
1716,"{مرو, بصرة}"
2625,"{بصرة}"
2969,"{بصرة, بغداد}"
3585,"{بصرة, أصبهان}"
3681,"{بصرة}"
4207,"{بصرة}"
7103,"{بصرة, بغداد}"
8160,"{كوفة}"
8271,"{بصرة}"
8418,"{بصرة}"
17,"{المدينه}"
118,"{المدينه}"
2655,"{كوفة, الحجاز}"
2996,"{دمشق, كوفة}"
3151,"{المدينه}"
3629,"{كوفة, واسط, مكة}"
4098,"{المدينه}"
4798,"{المدينه}"
4903,"{المدينه}"
5062,"{الحيرة, المدينه}"
5974,"{المدينه, مصر, دمشق}"
5985,"{كوفة}"
6659,"{المدينه}"
7252,"{كوفة, المدينه}"
7272,"{دمشق, المدينه}"
7863,"{المدينه}"
7872,"{الحجاز, مكة}"
8208,"{المدينه, اليمامة, بصرة}"
25287,"{دمشق, البحرين}"
32113,"{بغداد, المدينه}"
18,"{بصرة}"
800,"{سامة, بصرة}"
1141,"{بغداد, حمص, دمشق}"
1304,"{بغداد, كوفة, طبرستان, الري, مرو, هراة, بغلان, طوس}"
1663,"{بصرة}"
1866,"{مكة, بصرة}"
1885,"{بصرة}"
1973,"{بصرة}"
2235,"{بصرة}"
2348,"{بصرة}"
3668,"{بصرة, القيس}"
3713,"{كوفة}"
3840,"{أبلة}"
