1,"{}"
2,"{بغداد, كوفة, بصرة, الحجاز, مصر, شام, عسقلان, خراسان, مرو}"
3,"{كوفة}"
4,"{كوفة}"
5,"{}"
6,"{}"
7,"{المدينه}"
8,"{}"
9,"{بصرة}"
10,"{كوفة}"
11,"{كوفة}"
12,"{اليمن}"
13,"{كوفة, عسقلان, المدينه, مكة}"
14,"{بصرة}"
15,"{بصرة}"
16,"{كوفة}"
17,"{المدينه}"
18,"{بصرة}"
19,"{شام, دمشق}"
20,"{كوفة}"
21,"{}"
22,"{}"
23,"{الحجاز}"
24,"{مصر}"
25,"{كوفة}"
26,"{الحجاز}"
27,"{}"
28,"{شام}"
29,"{شام, دمشق}"
30,"{المدينه}"
31,"{بصرة}"
32,"{شام, حمص}"
33,"{كوفة}"
34,"{المدينه}"
35,"{الحجاز, المدينه}"
36,"{المدينه}"
37,"{شام, المدينه}"
38,"{}"
39,"{كوفة}"
40,"{مصر}"
41,"{}"
42,"{}"
43,"{}"
44,"{بصرة}"
45,"{}"
46,"{المدينه, بصرة}"
47,"{الجزيرة, شام}"
48,"{كوفة}"
49,"{المدينه}"
50,"{عسقلان}"
51,"{}"
52,"{}"
53,"{}"
54,"{مصر}"
55,"{}"
56,"{}"
57,"{المدينه}"
58,"{}"
59,"{الحجاز}"
60,"{شام}"
61,"{}"
62,"{}"
63,"{كوفة}"
64,"{}"
65,"{}"
66,"{}"
67,"{}"
68,"{}"
69,"{كوفة}"
70,"{}"
71,"{}"
72,"{}"
73,"{كوفة}"
74,"{}"
75,"{شام}"
76,"{اليمامة, بصرة}"
77,"{}"
78,"{}"
79,"{}"
80,"{المدينه}"
81,"{شام}"
82,"{}"
83,"{المدينه}"
84,"{}"
85,"{كوفة}"
86,"{}"
87,"{}"
88,"{المدينه}"
89,"{المدينه}"
90,"{}"
91,"{}"
92,"{شام, دمشق}"
93,"{}"
94,"{}"
95,"{}"
96,"{}"
97,"{بصرة}"
98,"{}"
99,"{}"
100,"{}"
101,"{}"
102,"{}"
103,"{المدينه}"
104,"{قنسرين, شام}"
106,"{دمشق}"
107,"{المدينه}"
109,"{كوفة}"
110,"{كوفة}"
111,"{}"
112,"{المدينه}"
113,"{المدينه}"
114,"{بغداد}"
115,"{}"
116,"{المدينه}"
117,"{المدينه}"
118,"{المدينه}"
119,"{المدينه}"
120,"{المدينه}"
121,"{مكة, المدينه, بغداد, غافق}"
122,"{المدينه}"
123,"{بصرة}"
124,"{المدينه}"
125,"{المدينه}"
126,"{بصرة}"
127,"{كوفة}"
128,"{المدينه}"
129,"{}"
130,"{كوفة}"
131,"{المدينه}"
132,"{}"
133,"{المدينه}"
134,"{المدينه}"
135,"{المدينه}"
136,"{}"
137,"{}"
138,"{الحجاز}"
139,"{}"
140,"{حدان, حران, كوفة}"
141,"{}"
142,"{}"
143,"{}"
144,"{}"
145,"{}"
146,"{}"
147,"{}"
148,"{}"
149,"{}"
150,"{}"
151,"{}"
152,"{}"
153,"{}"
154,"{مصر, بغداد, الري}"
155,"{دمشق}"
157,"{}"
158,"{}"
159,"{}"
160,"{}"
161,"{شام}"
162,"{}"
163,"{}"
164,"{كوفة}"
165,"{}"
166,"{كوفة}"
167,"{}"
168,"{}"
169,"{}"
170,"{}"
171,"{}"
172,"{مكة}"
173,"{بصرة}"
174,"{كوفة}"
175,"{}"
176,"{}"
177,"{}"
178,"{}"
179,"{شام}"
180,"{خراسان}"
181,"{كوفة}"
182,"{}"
183,"{كوفة}"
184,"{}"
185,"{}"
186,"{كوفة, المدينه}"
187,"{الحجاز}"
188,"{}"
189,"{}"
190,"{}"
191,"{شام, حمص}"
192,"{}"
193,"{شام}"
194,"{مكة}"
196,"{}"
197,"{}"
198,"{شام}"
200,"{}"
201,"{المدينه}"
202,"{}"
204,"{}"
206,"{}"
207,"{}"
208,"{}"
209,"{}"
210,"{المدينه}"
211,"{}"
212,"{حمص, حران}"
213,"{}"
214,"{}"
215,"{الحجاز, المدينه}"
216,"{المدينه}"
217,"{}"
218,"{}"
219,"{كوفة}"
220,"{}"
221,"{}"
222,"{}"
223,"{}"
224,"{}"
225,"{}"
226,"{}"
227,"{العراق, كوفة, المدينه}"
228,"{كوفة}"
229,"{}"
230,"{بصرة}"
231,"{}"
232,"{}"
233,"{المدينه, شعب*الخوز}"
234,"{شام, الأردن}"
235,"{}"
236,"{}"
237,"{بصرة}"
238,"{بصرة}"
239,"{شام}"
240,"{}"
241,"{مصر, شام}"
242,"{}"
243,"{شام, حمص}"
244,"{}"
245,"{}"
246,"{}"
247,"{شام}"
248,"{شام}"
249,"{}"
250,"{}"
251,"{المدينه}"
252,"{}"
253,"{}"
254,"{شام, دمشق}"
255,"{}"
256,"{مصر}"
257,"{بغداد, مكة, شام}"
258,"{المدائن}"
259,"{}"
260,"{مصر}"
261,"{}"
262,"{}"
263,"{كوفة}"
264,"{}"
265,"{مكة, الحجاز}"
266,"{}"
267,"{حمص}"
268,"{}"
